ProductKey;OrderDateKey;CustomerKey;Sales
388;20130617;24034;1120,49
539;20130617;24034;24,99
529;20130617;24034;3,99
488;20130617;24034;53,99
386;20130617;24011;1120,49
234;20130617;24011;49,99
225;20130617;24011;8,99
564;20130617;24190;2384,07
214;20130617;24190;34,99
225;20130617;24190;8,99
560;20130617;14214;1214,85
530;20130617;14214;4,99
541;20130617;14214;28,99
484;20130617;14214;7,95
486;20130617;14214;159,00
569;20130617;28488;742,35
586;20130617;29062;742,35
576;20130617;11450;2384,07
222;20130617;11450;34,99
482;20130617;11450;8,99
606;20130617;27498;539,99
529;20130617;27498;3,99
538;20130617;27498;21,49
480;20130617;27498;2,29
536;20130618;17292;29,99
480;20130618;17292;2,29
484;20130618;17292;7,95
536;20130618;16700;29,99
481;20130618;16700;8,99
485;20130618;18258;21,98
478;20130618;18258;9,99
477;20130618;18258;4,99
485;20130618;17330;21,98
530;20130618;23095;4,99
529;20130618;16174;3,99
214;20130618;16174;34,99
481;20130618;16174;8,99
222;20130618;15222;34,99
541;20130618;19572;28,99
530;20130618;19572;4,99
465;20130618;19572;24,49
529;20130618;16682;3,99
540;20130618;16682;32,60
580;20130618;17784;1700,99
225;20130618;17784;8,99
582;20130618;21011;1700,99
217;20130618;21011;34,99
225;20130618;21011;8,99
376;20130618;16432;2443,35
479;20130618;16432;8,99
225;20130618;29057;8,99
529;20130618;11200;3,99
535;20130618;26118;24,99
480;20130618;26118;2,29
484;20130618;26118;7,95
535;20130618;26498;24,99
528;20130618;26498;4,99
217;20130618;26498;34,99
465;20130618;26498;24,49
536;20130618;22759;29,99
528;20130618;22759;4,99
480;20130618;22759;2,29
477;20130618;17174;4,99
477;20130618;16672;4,99
480;20130618;16672;2,29
528;20130618;25173;4,99
485;20130618;25173;21,98
478;20130618;25173;9,99
485;20130618;20085;21,98
484;20130618;20085;7,95
485;20130618;15634;21,98
474;20130618;12753;69,99
472;20130618;12753;63,50
537;20130618;13781;35,00
528;20130618;13781;4,99
537;20130618;13695;35,00
476;20130618;16599;69,99
237;20130618;16599;49,99
463;20130618;16599;24,49
538;20130618;27847;21,49
480;20130618;27847;2,29
529;20130618;20064;3,99
214;20130618;20064;34,99
538;20130618;27905;21,49
530;20130618;27844;4,99
217;20130618;27844;34,99
237;20130618;27844;49,99
530;20130618;25495;4,99
217;20130618;25495;34,99
537;20130618;11926;35,00
528;20130618;11926;4,99
372;20130618;20495;2443,35
529;20130618;20495;3,99
540;20130618;20495;32,60
480;20130618;20495;2,29
580;20130618;17150;1700,99
539;20130618;17150;24,99
529;20130618;17150;3,99
217;20130618;17150;34,99
597;20130618;16083;539,99
485;20130618;16083;21,98
596;20130618;19698;539,99
535;20130618;19698;24,99
480;20130618;19698;2,29
486;20130618;19698;159,00
361;20130618;13948;2294,99
485;20130618;13948;21,98
472;20130618;13948;63,50
355;20130618;11812;2319,99
480;20130618;11812;2,29
355;20130618;12781;2319,99
478;20130618;12781;9,99
355;20130618;11780;2319,99
537;20130618;11780;35,00
528;20130618;11780;4,99
217;20130618;11780;34,99
363;20130618;11954;2294,99
537;20130618;11954;35,00
480;20130618;11954;2,29
567;20130618;28388;742,35
225;20130618;28388;8,99
578;20130618;19197;1214,85
214;20130618;19197;34,99
560;20130618;26954;1214,85
225;20130618;26954;8,99
374;20130618;19950;2443,35
479;20130618;19950;8,99
477;20130618;19950;4,99
487;20130618;19950;54,99
484;20130618;19950;7,95
583;20130618;23409;1700,99
222;20130618;23409;34,99
374;20130618;13526;2443,35
214;20130618;13526;34,99
378;20130618;19964;2443,35
222;20130618;19964;34,99
386;20130618;16529;1120,49
490;20130618;16529;53,99
382;20130618;25119;1120,49
539;20130618;25119;24,99
480;20130618;25119;2,29
388;20130618;16928;1120,49
606;20130618;27348;539,99
217;20130618;27348;34,99
463;20130618;27348;24,49
563;20130618;11124;2384,07
217;20130618;11124;34,99
593;20130618;16160;564,99
535;20130618;16160;24,99
528;20130618;16160;4,99
578;20130618;23511;1214,85
237;20130618;23511;49,99
561;20130618;24640;2384,07
214;20130618;24640;34,99
576;20130618;25767;2384,07
541;20130618;25767;28,99
530;20130618;25767;4,99
222;20130618;25767;34,99
573;20130618;25409;2384,07
606;20130618;23166;539,99
479;20130618;23166;8,99
484;20130618;23166;7,95
606;20130618;21614;539,99
604;20130618;23148;539,99
388;20130618;19536;1120,49
390;20130618;20281;1120,49
217;20130618;20281;34,99
467;20130618;20281;24,49
388;20130618;18859;1120,49
217;20130618;18859;34,99
386;20130618;20831;1120,49
217;20130618;20831;34,99
231;20130618;20831;49,99
463;20130618;20831;24,49
604;20130618;22440;539,99
477;20130618;22440;4,99
479;20130618;22440;8,99
605;20130618;22652;539,99
479;20130618;22652;8,99
477;20130618;22652;4,99
575;20130618;29477;2384,07
225;20130618;29477;8,99
222;20130618;29477;34,99
588;20130618;17071;769,49
474;20130618;17071;69,99
573;20130618;11454;2384,07
217;20130618;11454;34,99
573;20130618;11459;2384,07
222;20130618;11459;34,99
359;20130619;14195;2294,99
478;20130619;14195;9,99
477;20130619;14195;4,99
214;20130619;14195;34,99
355;20130619;11593;2319,99
478;20130619;11593;9,99
359;20130619;12460;2294,99
214;20130619;12460;34,99
234;20130619;12460;49,99
355;20130619;12808;2319,99
359;20130619;12380;2294,99
480;20130619;12380;2,29
484;20130619;11876;7,95
528;20130619;13137;4,99
535;20130619;13137;24,99
217;20130619;13137;34,99
528;20130619;13041;4,99
535;20130619;13041;24,99
214;20130619;13041;34,99
475;20130619;22169;69,99
225;20130619;22169;8,99
528;20130619;25241;4,99
529;20130619;13127;3,99
480;20130619;13127;2,29
480;20130619;19091;2,29
488;20130619;17052;53,99
378;20130619;22501;2443,35
477;20130619;22501;4,99
479;20130619;22501;8,99
222;20130619;22501;34,99
463;20130619;22501;24,49
234;20130619;22501;49,99
589;20130619;13839;769,49
536;20130619;13839;29,99
587;20130619;17627;769,49
528;20130619;17627;4,99
536;20130619;17627;29,99
222;20130619;17627;34,99
529;20130619;11128;3,99
228;20130619;11128;49,99
538;20130619;27566;21,49
529;20130619;27566;3,99
480;20130619;27566;2,29
529;20130619;27409;3,99
538;20130619;27409;21,49
222;20130619;27409;34,99
529;20130619;25172;3,99
540;20130619;25172;32,60
465;20130619;25172;24,49
214;20130619;25172;34,99
540;20130619;11287;32,60
536;20130619;18411;29,99
528;20130619;18411;4,99
478;20130619;16667;9,99
478;20130619;22351;9,99
477;20130619;22351;4,99
487;20130619;22351;54,99
476;20130619;19712;69,99
231;20130619;19712;49,99
476;20130619;11784;69,99
475;20130619;20763;69,99
491;20130619;20763;53,99
528;20130619;23084;4,99
214;20130619;23084;34,99
528;20130619;15971;4,99
217;20130619;15971;34,99
485;20130619;13893;21,98
528;20130619;14609;4,99
485;20130619;14825;21,98
477;20130619;14825;4,99
478;20130619;14825;9,99
463;20130619;14825;24,49
529;20130619;20147;3,99
539;20130619;20147;24,99
482;20130619;20147;8,99
537;20130619;17186;35,00
214;20130619;17186;34,99
538;20130619;11436;21,49
529;20130619;11436;3,99
480;20130619;11436;2,29
530;20130619;17213;4,99
228;20130619;17213;49,99
530;20130619;25520;4,99
214;20130619;25520;34,99
234;20130619;25520;49,99
467;20130619;25520;24,49
234;20130619;12259;49,99
225;20130619;12259;8,99
582;20130619;17261;1700,99
529;20130619;17261;3,99
539;20130619;17261;24,99
217;20130619;17261;34,99
359;20130619;11924;2294,99
477;20130619;11924;4,99
478;20130619;11924;9,99
225;20130619;11924;8,99
361;20130619;14606;2294,99
485;20130619;14606;21,98
478;20130619;14606;9,99
477;20130619;14606;4,99
353;20130619;13468;2319,99
528;20130619;13468;4,99
537;20130619;13468;35,00
222;20130619;13468;34,99
228;20130619;13468;49,99
363;20130619;13487;2294,99
485;20130619;13487;21,98
217;20130619;13487;34,99
355;20130619;11925;2319,99
478;20130619;11925;9,99
477;20130619;11925;4,99
487;20130619;11925;54,99
357;20130619;11939;2319,99
478;20130619;11939;9,99
477;20130619;11939;4,99
473;20130619;11939;63,50
357;20130619;13446;2319,99
537;20130619;13446;35,00
572;20130619;26941;742,35
214;20130619;26941;34,99
583;20130619;19599;1700,99
376;20130619;20239;2443,35
540;20130619;20239;32,60
529;20130619;20239;3,99
214;20130619;20239;34,99
376;20130619;19974;2443,35
584;20130619;27365;539,99
479;20130619;27365;8,99
477;20130619;27365;4,99
222;20130619;27365;34,99
388;20130619;25121;1120,49
222;20130619;25121;34,99
353;20130619;13090;2319,99
485;20130619;13090;21,98
480;20130619;13090;2,29
599;20130619;12243;539,99
564;20130619;25429;2384,07
225;20130619;25429;8,99
225;20130619;12089;8,99
576;20130619;12089;2384,07
606;20130619;21613;539,99
538;20130619;21613;21,49
605;20130619;23151;539,99
477;20130619;23151;4,99
479;20130619;23151;8,99
489;20130619;23151;53,99
604;20130619;22271;539,99
477;20130619;22271;4,99
479;20130619;22271;8,99
225;20130619;22271;8,99
234;20130619;22271;49,99
388;20130619;21323;1120,49
384;20130619;20304;1120,49
234;20130619;20304;49,99
388;20130619;20310;1120,49
529;20130619;20310;3,99
539;20130619;20310;24,99
606;20130619;22615;539,99
584;20130619;26848;539,99
477;20130619;26848;4,99
479;20130619;26848;8,99
488;20130619;26848;53,99
573;20130619;13263;2384,07
477;20130619;13263;4,99
479;20130619;13263;8,99
222;20130619;13263;34,99
231;20130619;13263;49,99
564;20130619;11453;2384,07
217;20130619;11453;34,99
359;20130620;15688;2294,99
225;20130620;15688;8,99
214;20130620;15688;34,99
361;20130620;14774;2294,99
363;20130620;13575;2294,99
478;20130620;13575;9,99
477;20130620;13575;4,99
217;20130620;13575;34,99
489;20130620;13575;53,99
483;20130620;12413;120,00
539;20130620;15766;24,99
480;20130620;15766;2,29
539;20130620;15604;24,99
480;20130620;15604;2,29
530;20130620;23013;4,99
484;20130620;23013;7,95
231;20130620;14314;49,99
225;20130620;14314;8,99
225;20130620;18291;8,99
361;20130620;15687;2294,99
478;20130620;15687;9,99
581;20130620;25443;1700,99
231;20130620;25443;49,99
595;20130620;14990;564,99
485;20130620;14990;21,98
484;20130620;14990;7,95
480;20130620;11091;2,29
540;20130620;25182;32,60
222;20130620;25182;34,99
536;20130620;23808;29,99
536;20130620;17551;29,99
528;20130620;17551;4,99
214;20130620;17551;34,99
225;20130620;17551;8,99
231;20130620;17551;49,99
477;20130620;13751;4,99
478;20130620;13751;9,99
491;20130620;13751;53,99
478;20130620;20515;9,99
477;20130620;20515;4,99
222;20130620;20515;34,99
463;20130620;20515;24,49
476;20130620;20357;69,99
478;20130620;20759;9,99
477;20130620;20759;4,99
490;20130620;20759;53,99
225;20130620;20759;8,99
477;20130620;17492;4,99
467;20130620;17492;24,49
487;20130620;17492;54,99
485;20130620;20517;21,98
487;20130620;20517;54,99
539;20130620;20801;24,99
231;20130620;20801;49,99
541;20130620;20729;28,99
530;20130620;20729;4,99
222;20130620;20729;34,99
225;20130620;20729;8,99
529;20130620;27955;3,99
222;20130620;27955;34,99
530;20130620;25580;4,99
214;20130620;25580;34,99
537;20130620;14723;35,00
528;20130620;14723;4,99
537;20130620;11853;35,00
528;20130620;11853;4,99
485;20130620;17619;21,98
228;20130620;17619;49,99
361;20130620;15187;2294,99
478;20130620;15187;9,99
355;20130620;13886;2319,99
214;20130620;13886;34,99
361;20130620;12451;2294,99
478;20130620;12451;9,99
487;20130620;12451;54,99
484;20130620;12451;7,95
361;20130620;13442;2294,99
485;20130620;13442;21,98
480;20130620;13442;2,29
382;20130620;25034;1120,49
217;20130620;25034;34,99
481;20130620;25034;8,99
596;20130620;12241;539,99
463;20130620;12241;24,49
535;20130620;12241;24,99
605;20130620;22189;539,99
481;20130620;22189;8,99
382;20130620;21327;1120,49
386;20130620;20190;1120,49
539;20130620;20190;24,99
225;20130620;20190;8,99
228;20130620;20190;49,99
467;20130620;17405;24,49
580;20130620;17405;1700,99
604;20130620;26914;539,99
477;20130620;26914;4,99
479;20130620;26914;8,99
214;20130620;26914;34,99
606;20130620;26858;539,99
477;20130620;26858;4,99
479;20130620;26858;8,99
573;20130620;13592;2384,07
217;20130620;13592;34,99
573;20130620;12650;2384,07
214;20130620;12650;34,99
355;20130621;14192;2319,99
477;20130621;14192;4,99
478;20130621;14192;9,99
214;20130621;14192;34,99
225;20130621;12085;8,99
237;20130621;12115;49,99
467;20130621;11200;24,49
231;20130621;11200;49,99
214;20130621;28785;34,99
529;20130621;15735;3,99
539;20130621;15735;24,99
480;20130621;15735;2,29
475;20130621;26434;69,99
483;20130621;13639;120,00
582;20130621;21668;1700,99
222;20130621;21668;34,99
580;20130621;25323;1700,99
477;20130621;25323;4,99
479;20130621;25323;8,99
581;20130621;20890;1700,99
225;20130621;20890;8,99
222;20130621;20890;34,99
596;20130621;23622;539,99
535;20130621;23622;24,99
528;20130621;23622;4,99
480;20130621;23622;2,29
590;20130621;13842;769,49
485;20130621;13842;21,98
214;20130621;13842;34,99
214;20130621;11734;34,99
473;20130621;11734;63,50
488;20130621;11687;53,99
225;20130621;11687;8,99
539;20130621;11711;24,99
529;20130621;11711;3,99
214;20130621;11711;34,99
541;20130621;26552;28,99
530;20130621;26552;4,99
479;20130621;26552;8,99
477;20130621;26552;4,99
540;20130621;24390;32,60
536;20130621;11619;29,99
536;20130621;19645;29,99
528;20130621;19645;4,99
222;20130621;19645;34,99
465;20130621;19645;24,49
478;20130621;21635;9,99
477;20130621;21635;4,99
234;20130621;21635;49,99
225;20130621;21635;8,99
478;20130621;15571;9,99
477;20130621;21477;4,99
478;20130621;21477;9,99
225;20130621;21477;8,99
476;20130621;11519;69,99
228;20130621;11519;49,99
475;20130621;19800;69,99
477;20130621;25327;4,99
477;20130621;17434;4,99
477;20130621;17562;4,99
225;20130621;17562;8,99
475;20130621;18844;69,99
488;20130621;18844;53,99
475;20130621;18772;69,99
225;20130621;18772;8,99
528;20130621;28254;4,99
480;20130621;28254;2,29
486;20130621;28254;159,00
528;20130621;15486;4,99
222;20130621;15486;34,99
485;20130621;14373;21,98
488;20130621;14373;53,99
528;20130621;26076;4,99
485;20130621;26076;21,98
231;20130621;26076;49,99
535;20130621;16556;24,99
528;20130621;16556;4,99
485;20130621;16556;21,98
214;20130621;16556;34,99
538;20130621;25145;21,49
480;20130621;25145;2,29
529;20130621;25477;3,99
529;20130621;20957;3,99
214;20130621;20957;34,99
530;20130621;25677;4,99
487;20130621;25677;54,99
537;20130621;11829;35,00
528;20130621;11829;4,99
485;20130621;11829;21,98
478;20130621;11829;9,99
477;20130621;11829;4,99
485;20130621;13352;21,98
217;20130621;13352;34,99
589;20130621;14385;769,49
484;20130621;14385;7,95
353;20130621;14298;2319,99
537;20130621;14298;35,00
480;20130621;14298;2,29
484;20130621;14298;7,95
359;20130621;14116;2294,99
485;20130621;14116;21,98
567;20130621;17766;742,35
217;20130621;17766;34,99
583;20130621;23332;1700,99
581;20130621;23420;1700,99
376;20130621;17315;2443,35
479;20130621;17315;8,99
390;20130621;16528;1120,49
604;20130621;28319;539,99
479;20130621;28319;8,99
484;20130621;28319;7,95
573;20130621;11107;2384,07
222;20130621;11107;34,99
561;20130621;11446;2384,07
222;20130621;11446;34,99
489;20130621;11446;53,99
225;20130621;11446;8,99
361;20130621;13091;2294,99
487;20130621;13091;54,99
568;20130621;29048;742,35
214;20130621;29048;34,99
584;20130621;23178;539,99
605;20130621;22272;539,99
538;20130621;22272;21,49
480;20130621;22272;2,29
484;20130621;22272;7,95
390;20130621;14880;1120,49
388;20130621;20118;1120,49
237;20130621;20118;49,99
382;20130621;23940;1120,49
384;20130621;19480;1120,49
529;20130621;19480;3,99
539;20130621;19480;24,99
480;20130621;19480;2,29
606;20130621;22458;539,99
538;20130621;22458;21,49
480;20130621;22458;2,29
606;20130621;26886;539,99
479;20130621;26886;8,99
477;20130621;26886;4,99
563;20130621;16196;2384,07
477;20130621;16196;4,99
479;20130621;16196;8,99
491;20130621;16196;53,99
561;20130621;13576;2384,07
477;20130621;13576;4,99
479;20130621;13576;8,99
465;20130621;13576;24,49
576;20130621;28524;2384,07
477;20130621;28524;4,99
479;20130621;28524;8,99
570;20130621;29064;742,35
479;20130621;29064;8,99
477;20130621;29064;4,99
222;20130621;29064;34,99
467;20130621;29064;24,49
574;20130621;11076;2384,07
573;20130621;11092;2384,07
479;20130621;11092;8,99
574;20130621;11448;2384,07
488;20130621;11448;53,99
363;20130622;14191;2294,99
222;20130622;14191;34,99
225;20130622;14191;8,99
361;20130622;13577;2294,99
478;20130622;13577;9,99
359;20130622;14791;2294,99
478;20130622;14791;9,99
477;20130622;14791;4,99
222;20130622;14791;34,99
359;20130622;12231;2294,99
478;20130622;12231;9,99
225;20130622;11520;8,99
225;20130622;12933;8,99
539;20130622;14665;24,99
529;20130622;14665;3,99
480;20130622;14665;2,29
222;20130622;11262;34,99
463;20130622;11262;24,49
535;20130622;13136;24,99
480;20130622;13136;2,29
535;20130622;13004;24,99
529;20130622;15602;3,99
539;20130622;15602;24,99
485;20130622;19097;21,98
538;20130622;19955;21,49
225;20130622;19955;8,99
530;20130622;27703;4,99
476;20130622;22148;69,99
529;20130622;15822;3,99
480;20130622;15822;2,29
484;20130622;15822;7,95
530;20130622;28937;4,99
480;20130622;28937;2,29
478;20130622;15232;9,99
477;20130622;15232;4,99
583;20130622;17789;1700,99
490;20130622;17789;53,99
593;20130622;17798;564,99
478;20130622;17798;9,99
477;20130622;17798;4,99
214;20130622;17798;34,99
595;20130622;17815;564,99
485;20130622;17815;21,98
478;20130622;17815;9,99
477;20130622;17815;4,99
489;20130622;17815;53,99
463;20130622;17815;24,49
480;20130622;11225;2,29
540;20130622;16870;32,60
529;20130622;25422;3,99
540;20130622;25422;32,60
214;20130622;25422;34,99
529;20130622;24965;3,99
540;20130622;24965;32,60
217;20130622;24965;34,99
536;20130622;23817;29,99
478;20130622;23258;9,99
477;20130622;23258;4,99
477;20130622;21245;4,99
478;20130622;21245;9,99
484;20130622;21245;7,95
478;20130622;14724;9,99
477;20130622;14724;4,99
480;20130622;14724;2,29
528;20130622;23245;4,99
214;20130622;23245;34,99
528;20130622;15403;4,99
214;20130622;15403;34,99
485;20130622;15277;21,98
478;20130622;15277;9,99
477;20130622;15277;4,99
214;20130622;15277;34,99
465;20130622;15277;24,49
535;20130622;14989;24,99
528;20130622;14989;4,99
480;20130622;14989;2,29
485;20130622;14805;21,98
487;20130622;14805;54,99
463;20130622;14805;24,49
537;20130622;13819;35,00
537;20130622;29372;35,00
528;20130622;29372;4,99
529;20130622;17935;3,99
539;20130622;17935;24,99
214;20130622;17935;34,99
529;20130622;19495;3,99
214;20130622;19495;34,99
541;20130622;23761;28,99
530;20130622;23761;4,99
217;20130622;23761;34,99
530;20130622;12799;4,99
217;20130622;12799;34,99
537;20130622;11279;35,00
528;20130622;11279;4,99
480;20130622;11279;2,29
537;20130622;13756;35,00
528;20130622;13756;4,99
214;20130622;13756;34,99
467;20130622;13756;24,49
537;20130622;12097;35,00
485;20130622;12097;21,98
528;20130622;14567;4,99
537;20130622;14567;35,00
480;20130622;14567;2,29
484;20130622;14567;7,95
537;20130622;12204;35,00
528;20130622;12204;4,99
485;20130622;12204;21,98
222;20130622;12204;34,99
485;20130622;16012;21,98
480;20130622;16012;2,29
485;20130622;17483;21,98
480;20130622;17483;2,29
484;20130622;17483;7,95
231;20130622;12278;49,99
594;20130622;19657;564,99
535;20130622;19657;24,99
528;20130622;19657;4,99
480;20130622;19657;2,29
486;20130622;19657;159,00
363;20130622;13978;2294,99
485;20130622;13978;21,98
478;20130622;13978;9,99
477;20130622;13978;4,99
363;20130622;13999;2294,99
353;20130622;11777;2319,99
478;20130622;11777;9,99
477;20130622;11777;4,99
480;20130622;11777;2,29
378;20130622;19951;2443,35
583;20130622;23408;1700,99
231;20130622;23408;49,99
463;20130622;23408;24,49
376;20130622;20227;2443,35
540;20130622;20227;32,60
376;20130622;19979;2443,35
477;20130622;19979;4,99
479;20130622;19979;8,99
487;20130622;19979;54,99
388;20130622;25037;1120,49
490;20130622;25037;53,99
569;20130622;29011;742,35
479;20130622;29011;8,99
477;20130622;29011;4,99
566;20130622;26546;742,35
541;20130622;26546;28,99
530;20130622;26546;4,99
578;20130622;25412;1214,85
225;20130622;25412;8,99
481;20130622;25401;8,99
563;20130622;25401;2384,07
605;20130622;17669;539,99
538;20130622;17669;21,49
529;20130622;17669;3,99
214;20130622;17669;34,99
467;20130622;17669;24,49
584;20130622;22294;539,99
529;20130622;22294;3,99
538;20130622;22294;21,49
217;20130622;22294;34,99
228;20130622;22294;49,99
384;20130622;19113;1120,49
529;20130622;19113;3,99
539;20130622;19113;24,99
222;20130622;19113;34,99
580;20130622;17464;1700,99
539;20130622;17464;24,99
234;20130622;17464;49,99
225;20130622;17464;8,99
581;20130622;20673;1700,99
489;20130622;20673;53,99
587;20130623;17065;769,49
476;20130623;17065;69,99
357;20130623;13592;2319,99
214;20130623;13592;34,99
479;20130623;11142;8,99
477;20130623;11142;4,99
487;20130623;11142;54,99
228;20130623;11814;49,99
225;20130623;11814;8,99
535;20130623;12351;24,99
528;20130623;12351;4,99
473;20130623;12351;63,50
590;20130623;17094;769,49
237;20130623;17094;49,99
587;20130623;15661;769,49
528;20130623;15661;4,99
536;20130623;15661;29,99
222;20130623;15661;34,99
529;20130623;11192;3,99
222;20130623;11192;34,99
529;20130623;11260;3,99
222;20130623;11260;34,99
535;20130623;26346;24,99
528;20130623;26346;4,99
217;20130623;26346;34,99
538;20130623;27030;21,49
530;20130623;26702;4,99
541;20130623;26702;28,99
214;20130623;26702;34,99
536;20130623;23483;29,99
480;20130623;23483;2,29
535;20130623;25843;24,99
480;20130623;25843;2,29
536;20130623;22361;29,99
528;20130623;22361;4,99
478;20130623;16964;9,99
477;20130623;16964;4,99
475;20130623;19805;69,99
478;20130623;20464;9,99
477;20130623;20464;4,99
484;20130623;20464;7,95
477;20130623;12147;4,99
225;20130623;12147;8,99
528;20130623;15505;4,99
480;20130623;15505;2,29
477;20130623;16242;4,99
480;20130623;16242;2,29
540;20130623;15681;32,60
529;20130623;15681;3,99
217;20130623;15681;34,99
475;20130623;28545;69,99
489;20130623;28545;53,99
225;20130623;28545;8,99
489;20130623;26367;53,99
467;20130623;26367;24,49
538;20130623;21058;21,49
529;20130623;21058;3,99
225;20130623;21058;8,99
217;20130623;21058;34,99
529;20130623;24556;3,99
480;20130623;24556;2,29
529;20130623;24543;3,99
228;20130623;24543;49,99
530;20130623;16591;4,99
530;20130623;13566;4,99
225;20130623;13566;8,99
537;20130623;14574;35,00
528;20130623;14574;4,99
485;20130623;14574;21,98
480;20130623;14574;2,29
485;20130623;12797;21,98
214;20130623;12797;34,99
489;20130623;11407;53,99
590;20130623;14495;769,49
476;20130623;14495;69,99
587;20130623;14565;769,49
217;20130623;14565;34,99
588;20130623;14386;769,49
476;20130623;14386;69,99
491;20130623;14386;53,99
465;20130623;14386;24,49
594;20130623;15893;564,99
485;20130623;15893;21,98
225;20130623;15893;8,99
231;20130623;15893;49,99
361;20130623;13977;2294,99
528;20130623;13977;4,99
537;20130623;13977;35,00
480;20130623;13977;2,29
484;20130623;13977;7,95
355;20130623;13658;2319,99
485;20130623;13658;21,98
480;20130623;13658;2,29
359;20130623;11779;2294,99
353;20130623;14290;2319,99
485;20130623;14290;21,98
222;20130623;14290;34,99
569;20130623;14929;742,35
570;20130623;14947;742,35
541;20130623;14947;28,99
225;20130623;14947;8,99
530;20130623;14947;4,99
579;20130623;18626;1214,85
228;20130623;18626;49,99
463;20130623;18626;24,49
577;20130623;19311;1214,85
214;20130623;19311;34,99
589;20130623;11134;769,49
376;20130623;20238;2443,35
374;20130623;19959;2443,35
222;20130623;19959;34,99
604;20130623;28324;539,99
479;20130623;28324;8,99
606;20130623;22411;539,99
477;20130623;22411;4,99
479;20130623;22411;8,99
217;20130623;22411;34,99
606;20130623;27354;539,99
561;20130623;11108;2384,07
222;20130623;11108;34,99
568;20130623;26581;742,35
225;20130623;26581;8,99
225;20130623;26600;8,99
572;20130623;26600;742,35
569;20130623;26608;742,35
479;20130623;26608;8,99
477;20130623;26608;4,99
489;20130623;26608;53,99
569;20130623;26513;742,35
222;20130623;26513;34,99
562;20130623;25623;2384,07
479;20130623;25623;8,99
477;20130623;25623;4,99
605;20130623;22295;539,99
538;20130623;22295;21,49
529;20130623;22295;3,99
217;20130623;22295;34,99
386;20130623;20194;1120,49
488;20130623;20194;53,99
388;20130623;20197;1120,49
539;20130623;20197;24,99
390;20130623;20291;1120,49
539;20130623;20291;24,99
529;20130623;20291;3,99
480;20130623;20291;2,29
605;20130623;22644;539,99
473;20130623;22644;63,50
606;20130623;26866;539,99
529;20130623;26866;3,99
538;20130623;26866;21,49
234;20130623;26866;49,99
606;20130623;26890;539,99
477;20130623;26890;4,99
479;20130623;26890;8,99
217;20130623;26890;34,99
573;20130623;25734;2384,07
577;20130623;14218;1214,85
541;20130623;14218;28,99
530;20130623;14218;4,99
214;20130623;14218;34,99
566;20130623;14012;742,35
222;20130623;14012;34,99
568;20130623;14287;742,35
562;20130623;11080;2384,07
222;20130623;11080;34,99
231;20130623;11080;49,99
363;20130624;14713;2294,99
478;20130624;14713;9,99
357;20130624;12473;2319,99
478;20130624;12473;9,99
359;20130624;12332;2294,99
478;20130624;12332;9,99
477;20130624;12332;4,99
539;20130624;14860;24,99
480;20130624;14860;2,29
478;20130624;15235;9,99
487;20130624;15235;54,99
484;20130624;15235;7,95
478;20130624;24267;9,99
477;20130624;24267;4,99
484;20130624;24267;7,95
237;20130624;11366;49,99
484;20130624;11121;7,95
374;20130624;24852;2443,35
479;20130624;24852;8,99
477;20130624;24852;4,99
583;20130624;25307;1700,99
237;20130624;25307;49,99
225;20130624;25307;8,99
597;20130624;17795;539,99
587;20130624;13836;769,49
536;20130624;13836;29,99
480;20130624;13836;2,29
589;20130624;16562;769,49
234;20130624;16562;49,99
541;20130624;26804;28,99
530;20130624;26804;4,99
480;20130624;26804;2,29
484;20130624;26804;7,95
528;20130624;11203;4,99
535;20130624;11203;24,99
480;20130624;11203;2,29
483;20130624;11203;120,00
467;20130624;19801;24,49
540;20130624;19801;32,60
529;20130624;25069;3,99
540;20130624;25069;32,60
217;20130624;25069;34,99
540;20130624;24262;32,60
529;20130624;24262;3,99
480;20130624;24262;2,29
536;20130624;23065;29,99
528;20130624;23065;4,99
222;20130624;23065;34,99
528;20130624;18506;4,99
536;20130624;18506;29,99
214;20130624;18506;34,99
528;20130624;22192;4,99
536;20130624;22192;29,99
234;20130624;22192;49,99
478;20130624;21413;9,99
477;20130624;21413;4,99
477;20130624;21317;4,99
478;20130624;21317;9,99
214;20130624;21317;34,99
228;20130624;21317;49,99
225;20130624;21317;8,99
478;20130624;21451;9,99
225;20130624;21451;8,99
477;20130624;21451;4,99
476;20130624;19669;69,99
225;20130624;19669;8,99
477;20130624;17426;4,99
477;20130624;16875;4,99
222;20130624;16875;34,99
225;20130624;17177;8,99
477;20130624;17177;4,99
528;20130624;15895;4,99
485;20130624;15895;21,98
217;20130624;15895;34,99
485;20130624;14444;21,98
225;20130624;14444;8,99
485;20130624;13749;21,98
485;20130624;13761;21,98
465;20130624;13761;24,49
536;20130624;21074;29,99
528;20130624;21074;4,99
482;20130624;21074;8,99
477;20130624;22310;4,99
217;20130624;22310;34,99
488;20130624;22310;53,99
529;20130624;23601;3,99
480;20130624;23601;2,29
528;20130624;23613;4,99
536;20130624;23613;29,99
477;20130624;22507;4,99
217;20130624;22507;34,99
225;20130624;22507;8,99
529;20130624;24547;3,99
214;20130624;24547;34,99
541;20130624;26419;28,99
530;20130624;26419;4,99
541;20130624;29424;28,99
530;20130624;29424;4,99
530;20130624;27941;4,99
480;20130624;27941;2,29
484;20130624;27941;7,95
537;20130624;11514;35,00
528;20130624;11514;4,99
